,Algorithm,CoinName,FullName,FullyPremined,Id,ImageUrl,Name,PreMinedValue,ProofType,SortOrder,Sponsored,Symbol,TotalCoinSupply,TotalCoinsFreeFloat,Url
XCO,SHA256,XCoin,XCoin (XCO),0,5408,/media/20486/xco.png,XCO,N/A,PoW/PoS,376,False,XCO,0,N/A,/coins/xco/overview
XCP,N/A,CounterParty,CounterParty (XCP),1,5292,/media/19960/xcp.png,XCP,N/A,PoW,261,False,XCP,2600000,N/A,/coins/xcp/overview
XCPO,PoS,Copico,Copico (XCPO),0,597029,/media/20780625/xcpo.png,XCPO,N/A,N/A,2013,False,XCPO,122500000,N/A,/coins/xcpo/overview
XCR,Multiple,Crypti,Crypti (XCR),0,5026,/media/19710/frac.png,XCR,N/A,PoS,239,False,XCR,0,N/A,/coins/xcr/overview
XCRE,PoS,Creatio,Creatio (XCRE),1,34604,/media/352156/xcre.png,XCRE,N/A,PoS,945,False,XCRE,20000000,N/A,/coins/xcre/overview
XCS,POS 3.0,CybCSec Coin,CybCSec Coin (XCS),0,340112,/media/12318323/xcs.png,XCS,N/A,PoS,1698,False,XCS,N/A,N/A,/coins/xcs/overview
XCT,SHA256,C-Bits,C-Bits (XCT),0,78227,/media/1383246/xct.png,XCT,N/A,PoW,1219,False,XCT,210000000,N/A,/coins/xct/overview
XCXT,Scrypt,CoinonatX,CoinonatX (XCXT),0,253688,/media/9350784/xcxt.png,XCXT,N/A,PoW/PoS,1546,False,XCXT,48252000,N/A,/coins/xcxt/overview
XDB,X11,DragonSphere,DragonSphere (XDB),0,20826,/media/350977/xdb.png,XDB,N/A,PoW/PoS,579,False,XDB,21007600,N/A,/coins/xdb/overview
XDCE,N/A,XinFin Coin,XinFin Coin (XDCE),0,477743,/media/16746634/xdc.png,XDCE,N/A,N/A,1961,False,XDCE,15000000000,N/A,/coins/xdce/overview
XDE2,SHA256,XDE II,XDE II (XDE2),0,22430,/media/351100/xde2.png,XDE2,N/A,PoS,670,False,XDE2,N/A,N/A,/coins/xde2/overview
XDN,CryptoNight,DigitalNote ,DigitalNote  (XDN),0,5282,/media/19957/xdn.jpg,XDN,N/A,PoW,251,False,XDN,8589869056,N/A,/coins/xdn/overview
XDP,N/A,DogeParty,DogeParty (XDP),0,3655,/media/20560/xdp.png,XDP,N/A,N/A,32,False,XDP,0,N/A,/coins/xdp/overview
XDQ,Blake,Dirac Coin,Dirac Coin (XDQ),0,5347,/media/19959/xdq.png,XDQ,N/A,PoW,315,False,XDQ,2272800,N/A,/coins/xdq/overview
XEC,N/A,Eternal Coin,Eternal Coin (XEC),0,206539,/media/30001868/xec.png,XEC,N/A,N/A,1486,False,XEC,200000000,N/A,/coins/xec/overview
XEL,N/A,Elastic,Elastic (XEL),0,178861,/media/1383737/xel.png,XEL,N/A,PoW,1302,False,XEL,100000000,N/A,/coins/xel/overview
XEM,N/A,NEM,NEM (XEM),0,5285,/media/20490/xem.png,XEM,N/A,PoI,254,False,XEM,8999999999,N/A,/coins/xem/overview
XEN,X11,XenixCoin,XenixCoin (XEN),1,34324,/media/352119/xen.jpg,XEN,N/A,PoW/PoS,932,False,XEN,3853326.77707314,N/A,/coins/xen/overview
XES,N/A,Proxeus,Proxeus (XES),0,887706,/media/33187847/rsz_fengcry6_400x400.jpg,XES,N/A,N/A,2726,False,XES,300000000,N/A,/coins/xes/overview
XFC,X11,Forever Coin,Forever Coin (XFC),0,6452,/media/20574/xfc.png,XFC,N/A,PoS,412,False,XFC,210000000,N/A,/coins/xfc/overview
XFT,Scrypt,Fantasy Cash,Fantasy Cash (XFT),0,625458,/media/30002339/xft.jpg,XFT,N/A,PoW/PoS,2034,False,XFT,4600000,N/A,/coins/xft/overview
XG,XG Hash,XG Sports,XG Sports (XG),0,5376,/media/20156/xg.png,XG,N/A,PoW/PoS,344,False,XG,0,N/A,/coins/xg/overview
XGB,X13,GoldenBird,GoldenBird (XGB),0,41989,/media/1382372/xgb.png,XGB,N/A,PoW/PoS,1044,False,XGB,450000000,N/A,/coins/xgb/overview
XGOX,Scrypt,Go!,Go! (xGOx),0,380754,/media/14913685/xgox.png,xGOx,N/A,PoW/PoS,1832,False,XGOX,1000000000,N/A,/coins/xgox/overview
XGR,X11,GoldReserve,GoldReserve (XGR),0,71862,/media/1383161/xgr.png,XGR,N/A,PoW/PoS,1200,False,XGR,40000000,N/A,/coins/xgr/overview
XHI,Scrypt,HiCoin,HiCoin (XHI),0,20202,/media/350892/xhi.png,XHI,N/A,PoS,512,False,XHI,10008835635,N/A,/coins/xhi/overview
XHV,CryptoNight-Lite,Haven Protocol,Haven Protocol (XHV),0,866346,,XHV,N/A,PoW,2645,False,XHV,N/A,N/A,/coins/xhv/overview
XID,N/A,Sphre AIR,Sphre AIR (XID),0,199026,/media/1383898/xid.jpg,XID,N/A,N/A,1412,False,XID,30820620.1838,N/A,/coins/xid/overview
XID*,N/A,International Diamond Coin,International Diamond Coin (XID*),0,20387,/media/350916/xid.png,XID*,N/A,PoW,533,False,XID*,67000010 ,N/A,/coins/xidstar/overview
XIN,SHA256,Infinity Economics,Infinity Economics (XIN),0,372654,/media/30002029/xin.png,XIN,N/A,PoS,1806,False,XIN,9000000000,N/A,/coins/xin/overview
XIOS,Scrypt,Xios,Xios (XIOS),0,360740,/media/14761915/xios.png,XIOS,N/A,PoW/PoS,1761,False,XIOS,21000000,N/A,/coins/xios/overview
XJO,SHA256,JouleCoin,JouleCoin (XJO),0,5027,/media/19962/xjo.png,XJO,N/A,PoW,240,False,XJO,45000000,N/A,/coins/xjo/overview
XLB,X11,LibertyCoin,LibertyCoin (XLB),0,5028,/media/19966/xlb.png,XLB,N/A,PoW/PoS,241,False,XLB,16500000,N/A,/coins/xlb/overview
XLC,CryptoNight,LeviarCoin,LeviarCoin (XLC),0,198337,/media/1383879/ivetpxdq_400x400.jpg,XLC,N/A,PoW,1399,False,XLC,54000000,N/A,/coins/xlc/overview
XLM,N/A,Stellar,Stellar (XLM),0,4614,/media/20696/str.png,XLM,N/A,N/A,208,False,XLM,100804167793,N/A,/coins/xlm/overview
XLR,XEVAN,Solaris,Solaris (XLR),0,61061,/media/1382994/xlr.png,XLR,N/A,PoW/PoS,1166,False,XLR,N/A,N/A,/coins/xlr/overview
XMCC,X11,Monoeci,Monoeci (XMCC),0,222133,/media/27010930/xmcc.jpg,XMCC,N/A,PoW/PoS,1462,False,XMCC,9507271,N/A,/coins/xmcc/overview
XMG,M7M,Coin Magi,Coin Magi (XMG),0,5331,/media/20154/xmg.png,XMG,N/A,PoW/PoM/PoSII,299,False,XMG,N/A,N/A,/coins/xmg/overview
XMR,CryptoNight-V7,Monero,Monero (XMR),0,5038,/media/19969/xmr.png,XMR,N/A,PoW,5,False,XMR,0,N/A,/coins/xmr/overview
XMRG,N/A,Monero Gold,Monero Gold (XMRG),0,463101,/media/16746651/xmrg.png,XMRG,N/A,N/A,1951,False,XMRG,21000000 ,N/A,/coins/xmrg/overview
XMS,X11,Megastake,Megastake (XMS),0,6110,/media/19808/mrs.png,XMS,N/A,PoW/PoS,397,False,XMS,0,N/A,/coins/xms/overview
XMY,Multiple,MyriadCoin,MyriadCoin (XMY),0,4345,/media/19815/myr.png,XMY,N/A,PoW,58,False,XMY,2000000000,N/A,/coins/xmy/overview
XNA,X11,DeOxyRibose,DeOxyRibose (XNA),0,6097,/media/19808/mrs.png,XNA,N/A,PoS,384,False,XNA,0,N/A,/coins/xna/overview
XNC,Scrypt,XenCoin,XenCoin (XNC),0,33939,/media/352109/xnc.png,XNC,N/A,PoW,925,False,XNC,2100000000,N/A,/coins/xnc/overview
XNC*,X13,Numismatic Collections,Numismatic Collections (XNC*),0,41866,/media/1382347/xnc.png,XNC*,N/A,PoW/PoS,1037,False,XNC*,23273860,N/A,/coins/xncstar/overview
XNG,X11,Enigma,Enigma (XNG),0,35953,/media/352311/xng.png,XNG,N/A,PoW/PoS,977,False,XNG,5000000,N/A,/coins/xng/overview
XNK,N/A,Ink Protocol,Ink Protocol (XNK),0,794362,/media/27011011/xnk.jpg,XNK,N/A,N/A,2412,False,XNK,500000000,N/A,/coins/xnk/overview
XNN,N/A,Xenon,Xenon (XNN),0,362769,/media/14761938/xnn.png,XNN,N/A,N/A,1766,False,XNN,1000000000,N/A,/coins/xnn/overview
XNX,Scrypt,XanaxCoin,XanaxCoin (XNX),0,21773,/media/351033/xnx.jpg,XNX,N/A,PoW,626,False,XNX,42000000,N/A,/coins/xnx/overview
XP,SHA256,Experience Points,Experience Points (XP),0,318154,/media/12318134/xp.png,XP,N/A,PoW/PoS,1616,False,XP,N/A,N/A,/coins/xp/overview
XPB,CryptoNight,Pebble Coin,Pebble Coin (XPB),0,5346,/media/20158/xpb.png,XPB,N/A,PoW,314,False,XPB,0,N/A,/coins/xpb/overview
XPD,SHA256D,PetroDollar,PetroDollar (XPD),0,3646,/media/20162/xpd.png,XPD,N/A,N/A,26,False,XPD,122107462,N/A,/coins/xpd/overview
XPH,N/A,PharmaCoin,PharmaCoin (XPH),0,7590,/media/20641/xph.png,XPH,N/A,N/A,432,False,XPH,0,N/A,/coins/xph/overview
XPM,Multiple,PrimeCoin,PrimeCoin (XPM),0,5029,/media/19970/xpm.png,XPM,N/A,PoW,242,False,XPM,N/A,N/A,/coins/xpm/overview
XPO,PoS,Opair,Opair (XPO),0,29008,/media/351590/xpo.png,XPO,N/A,PoS,790,False,XPO,74000000,N/A,/coins/xpo/overview
XPOKE,X13,PokeChain,PokeChain (XPOKE),0,25817,/media/351393/xpoke.png,XPOKE,N/A,PoS,703,False,XPOKE,75000000,N/A,/coins/xpoke/overview
XPRO,X15,ProCoin,ProCoin (XPRO),0,38380,/media/1382098/xpro.png,XPRO,N/A,PoW/PoS,1010,False,XPRO,6000000,N/A,/coins/xpro/overview
XPS,Scrypt,PoisonIvyCoin,PoisonIvyCoin (XPS),0,105220,/media/1383365/xps.png,XPS,N/A,PoW/PoS,1235,False,XPS,4666666667,N/A,/coins/xps/overview
XPTX,Quark,PlatinumBAR,PlatinumBAR (XPTX),0,385933,/media/14913633/xptx.png,XPTX,N/A,PoW/PoS,1851,False,XPTX,N/A,N/A,/coins/xptx/overview
XPY,SHA256,PayCoin,PayCoin (XPY),0,5030,/media/20076/xpy_1.png,XPY,N/A,PoS,17,False,XPY,12500000,N/A,/coins/xpy/overview
XQN,Scrypt,Quotient,Quotient (XQN),0,5400,/media/12318067/xqn.png,XQN,N/A,PoW/PoS,368,False,XQN,0,N/A,/coins/xqn/overview
XRA,X11,Ratecoin,Ratecoin (XRA),0,21770,/media/351032/xra.png,XRA,N/A,PoW/PoS,625,False,XRA,75000000,N/A,/coins/xra/overview
XRB,Blake2b,Nano,Nano (NANO),0,172091,/media/30001997/untitled-1.png,NANO,N/A,PoW,1282,False,XRB,340282367,N/A,/coins/nano/overview
XRE,X11Evo,RevolverCoin,RevolverCoin (XRE),0,20823,/media/33187859/xre.png,XRE,N/A,PoW,576,False,XRE,N/A,N/A,/coins/xre/overview
XRED,N/A,X Real Estate Development,X Real Estate Development (XRED),0,336594,/media/12318269/xred.png,XRED,N/A,N/A,1670,False,XRED,65000000,N/A,/coins/xred/overview
XRL,N/A,Rialto.AI,Rialto.AI (XRL),0,179990,/media/1383754/xrl.png,XRL,N/A,N/A,1317,False,XRL,100000000,N/A,/coins/xrl/overview
XRP,N/A,Ripple,Ripple (XRP),1,5031,/media/19972/ripple.png,XRP,N/A,N/A,12,False,XRP,38305873865,N/A,/coins/xrp/overview
XSB,X11,Extreme Sportsbook,Extreme Sportsbook (XSB),0,364846,/media/14761953/xbs.png,XSB,N/A,PoS,1776,False,XSB,3000000,N/A,/coins/xsb/overview
XSEED,SHA256,BitSeeds,BitSeeds (XSEED),0,8683,/media/20163/xseed.png,XSEED,N/A,PoW/PoS,447,False,XSEED,0,N/A,/coins/xseed/overview
XSG,Equihash,Snowgem,Snowgem (XSG),0,847395,/media/30002019/sng.jpg,XSG,N/A,PoW,2554,False,XSG,84096000,N/A,/coins/xsg/overview
XSH,Multiple,SHIELD,SHIELD (XSH),0,419814,/media/16746453/xsh.png,XSH,N/A,PoW,1912,False,XSH,660000000,N/A,/coins/xsh/overview
XSI,Scrypt,Stability Shares,Stability Shares (XSI),0,5306,/media/20165/xsi.png,XSI,N/A,PoW/PoS,275,False,XSI,15000000,N/A,/coins/xsi/overview
XSN,X11,Stakenet,Stakenet (XSN (1)),0,35030,/media/30001960/xsn.jpg,XSN (1),N/A,TPoS,955,False,XSN,76500000,N/A,/coins/xsn/overview
XSP,X13,PoolStamp,PoolStamp (XSP),0,35816,/media/352293/xsp.png,XSP,N/A,PoW/PoS,970,False,XSP,N/A,N/A,/coins/xsp/overview
XSPEC,POS 3.0,Spectre,Spectre (XSPEC),0,42598,/media/1382395/xspec.png,XSPEC,N/A,PoS,1056,False,XSPEC,N/A,N/A,/coins/xspec/overview
XST,X13,StealthCoin,StealthCoin (XST),0,5032,/media/20077/xst.png,XST,N/A,PoW/PoS,243,False,XST,0,N/A,/coins/xst/overview
XT,Scrypt,ExtremeCoin,ExtremeCoin (XT),0,24885,/media/351364/xt.png,XT,N/A,PoW/PoS,694,False,XT,N/A,N/A,/coins/xt/overview
XTC,N/A,TileCoin,TileCoin (XTC),0,5321,/media/20167/xtc.png,XTC,N/A,N/A,290,False,XTC,100000000,N/A,/coins/xtc/overview
XTL,CryptoNight,Stellite,Stellite (XTL),0,849722,/media/30002080/xtl.jpg,XTL,N/A,PoW,2570,False,XTL,21000000000,N/A,/coins/xtl/overview
XTO,X11,Tao,Tao (XTO),0,744880,/media/27010572/xto.png,XTO,N/A,PoW/PoS,2195,False,XTO,N/A,N/A,/coins/xto/overview
XTRA,N/A,ExtraCredit,ExtraCredit (XTRA),0,608756,/media/20780641/extra-logo-white.png,XTRA,N/A,N/A,2021,False,XTRA,600000000,N/A,/coins/xtra/overview
XTROPTIONS,N/A,TROPTIONS,TROPTIONS (XTROPTIONS),0,811717,/media/30001691/xtroptions.jpg,XTROPTIONS,N/A,PoW,2460,False,XTROPTIONS,10000000000,N/A,/coins/xtroptions/overview
XTZ,N/A,Tezos,Tezos (XTZ),0,166390,/media/1383651/xbt.png,XTZ,N/A,DPoS,1273,False,XTZ,N/A,N/A,/coins/xtz/overview
XUC,N/A,Exchange Union,Exchange Union (XUC),0,184221,/media/1383784/xuc.png,XUC,N/A,N/A,1342,False,XUC,3000000000,N/A,/coins/xuc/overview
XUN,CryptoNight,UltraNote,UltraNote (XUN),0,436007,/media/16746548/xun.png,XUN,N/A,PoW,1931,False,XUN,85000000000,N/A,/coins/xun/overview
XUP,X13,UPcoin,UPcoin (XUP),0,29460,/media/351638/xup.png,XUP,N/A,PoS,810,False,XUP,N/A,N/A,/coins/xup/overview
XVC,Whirlpool,Vcash,Vcash (XVC),0,5303,/media/350813/xvc.png,XVC,N/A,PoS,272,False,XVC,N/A,N/A,/coins/xvc/overview
XVE,PoS,The Vegan Initiative,The Vegan Initiative (XVE),0,59973,/media/1382937/xve.png,XVE,N/A,PoS,1158,False,XVE,50000000,N/A,/coins/xve/overview
XVG,Multiple,Verge,Verge (XVG),0,4433,/media/12318032/xvg.png,XVG,N/A,PoW,99,False,XVG,16555000000,N/A,/coins/xvg/overview
XVP,X11,VirtacoinPlus,VirtacoinPlus (XVP),0,57734,/media/1382865/xvp.png,XVP,N/A,PoW/PoS,1149,False,XVP,100000000,N/A,/coins/xvp/overview
XWC,Scrypt,WhiteCoin,WhiteCoin (XWC),0,20338,/media/350911/xwc_1.png,XWC,N/A,PoW/PoS,528,False,XWC,300000000,N/A,/coins/xwc/overview
XWT,X15,World Trade Funds,World Trade Funds (XWT),0,6096,/media/19808/mrs.png,XWT,N/A,PoW/PoS,383,False,XWT,1000000,N/A,/coins/xwt/overview
XXX,Scrypt,XXXCoin,XXXCoin (XXX),0,5033,/media/350617/xxx.png,XXX,N/A,PoW/PoS,244,False,XXX,50000000,N/A,/coins/xxx/overview
XYO,N/A,XY Oracle,XY Oracle (XYO),0,795305,/media/27011014/untitled-1.png,XYO,N/A,N/A,2414,False,XYO,100000000000,N/A,/coins/xyo/overview
XZC,Lyra2Z,ZCoin,ZCoin (XZC),0,30022,/media/1382780/xzc1.png,XZC,N/A,PoW,832,False,XZC,21400000,N/A,/coins/xzc/overview
YAC,Scrypt,YAcCoin,YAcCoin (YAC),0,5034,/media/19976/yac.png,YAC,N/A,PoW,245,False,YAC,2000000000,N/A,/coins/yac/overview
YAY,Scrypt,YAYcoin,YAYcoin (YAY),0,40847,/media/1382253/yay.png,YAY,N/A,PoW/PoS,1025,False,YAY,N/A,N/A,/coins/yay/overview
YBC,Multiple,YbCoin,YbCoin (YBC),0,3639,/media/19975/ybc.png,YBC,N/A,N/A,19,False,YBC,200000000,N/A,/coins/ybc/overview
YEE,N/A,Yee,Yee (YEE),0,719272,/media/27010483/yee.png,YEE,N/A,N/A,2167,False,YEE,10000000000,N/A,/coins/yee/overview
YES,Scrypt,YesCoin,YesCoin (YES),0,40990,/media/1382269/yes.png,YES,N/A,PoW/PoS,1027,False,YES,N/A,N/A,/coins/yes/overview
YMC,Scrypt,YamahaCoin,YamahaCoin (YMC),0,42099,/media/1382380/ymc.png,YMC,N/A,PoW,1045,False,YMC,315000000,N/A,/coins/ymc/overview
YOC,Scrypt,YoCoin,YoCoin (YOC),0,20691,/media/350957/yoc.png,YOC,N/A,PoW,560,False,YOC,168351300,N/A,/coins/yoc/overview
YOVI,SHA256,YobitVirtualCoin,YobitVirtualCoin (YOVI),0,22254,/media/351073/yovi.png,YOVI,N/A,PoS,648,False,YOVI,22830000,N/A,/coins/yovi/overview
YOYOW,N/A,Yoyow,Yoyow (YOYOW),0,322002,/media/12318178/yoyow.png,YOYOW,N/A,N/A,1636,False,YOYOW,62000000,N/A,/coins/yoyow/overview
YUM,N/A,Yumerium,Yumerium (YUM),0,884571,/media/32655952/yum.png,YUM,N/A,N/A,2712,False,YUM,818274853,N/A,/coins/yum/overview
Z2,SHA256,Z2 Coin,Z2 Coin (Z2),0,252359,/media/9350780/z2.png,Z2,N/A,PoW,1544,False,Z2,11000000,N/A,/coins/z2/overview
ZAB,N/A,ZABERcoin,ZABERcoin (ZAB),0,363992,/media/14761946/zab.png,ZAB,N/A,N/A,1770,False,ZAB,10000000,N/A,/coins/zab/overview
ZAP,N/A,Zap,Zap (ZAP),0,684747,/media/25792575/zap.png,ZAP,N/A,N/A,2099,False,ZAP,520000000,N/A,/coins/zap/overview
ZBC,Scrypt,Zilbercoin,Zilbercoin (ZBC),0,45250,/media/1382652/zbc.png,ZBC,N/A,PoW/PoS,1095,False,ZBC,55000000,N/A,/coins/zbc/overview
ZCC,Scrypt,ZCC Coin,ZCC Coin (ZCC),0,5035,/media/19979/zcc.png,ZCC,N/A,PoW,246,False,ZCC,1000000000,N/A,/coins/zcc/overview
ZCG,N/A,ZCashGOLD,ZCashGOLD (ZCG),0,431170,/media/16746536/zcg.png,ZCG,N/A,N/A,1923,False,ZCG,5000000,N/A,/coins/zcg/overview
ZCL,Equihash,ZClassic,ZClassic (ZCL),0,32544,/media/351926/zcl.png,ZCL,N/A,PoW,879,False,ZCL,21000000,N/A,/coins/zcl/overview
ZCO,N/A,Zebi Coin,Zebi Coin (ZCO),0,876390,/media/32655858/zco.jpg,ZCO,N/A,N/A,2683,False,ZCO,500000000,N/A,/coins/zco/overview
ZEC,Equihash,ZCash,ZCash (ZEC),0,24854,/media/351360/zec.png,ZEC,N/A,PoW,9,False,ZEC,21000000,N/A,/coins/zec/overview
ZECD,Scrypt,ZCashDarkCoin,ZCashDarkCoin (ZECD),0,32777,/media/351935/zecd.png,ZECD,N/A,PoW,887,False,ZECD,500000000,N/A,/coins/zecd/overview
ZED,Scrypt,ZedCoins,ZedCoins (ZED),0,5036,/media/19981/zed.png,ZED,N/A,PoW,247,False,ZED,120000000,N/A,/coins/zed/overview
ZEIT,PoS,ZeitCoin,ZeitCoin (ZEIT),0,20908,/media/350984/zeit.png,ZEIT,N/A,PoS,585,False,ZEIT, 99000000000,N/A,/coins/zeit/overview
ZEL,Equihash,Zelcash,Zelcash (ZEL),0,859692,/media/30002173/zel.jpg,ZEL,N/A,PoW/PoS,2608,False,ZEL,210000000,N/A,/coins/zel/overview
ZEN,Equihash,ZenCash,ZenCash (ZEN),0,116180,/media/25792624/zen.png,ZEN,N/A,PoW,1244,False,ZEN,21000000,N/A,/coins/zen/overview
ZEN*,N/A,Zen Protocol,Zen Protocol (ZEN*),0,586160,/media/20780609/zen.png,ZEN*,N/A,N/A,2004,False,ZEN*,100000000,N/A,/coins/zenstar/overview
ZENI,Scrypt,Zennies,Zennies (ZENI),0,56253,/media/1382807/zen.png,ZENI,N/A,PoS,1140,False,ZENI,1000000000,N/A,/coins/zeni/overview
ZEPH,N/A,Project Zephyr,Project Zephyr (ZEPH),0,375396,/media/14913542/zeph.png,ZEPH,N/A,N/A,1819,False,ZEPH,2000000000,N/A,/coins/zeph/overview
ZER,Equihash,Zero,Zero (ZER),0,51845,/media/30002134/zero.png,ZER,N/A,PoW,1122,False,ZER,78948000,N/A,/coins/zer/overview
ZET,SHA256,ZetaCoin,ZetaCoin (ZET),0,4347,/media/19993/zet.png,ZET,N/A,PoW,60,False,ZET,N/A,N/A,/coins/zet/overview
ZET2,Quark,Zeta2Coin,Zeta2Coin (ZET2),0,28136,/media/351502/zet2.png,ZET2,N/A,PoW/PoS,739,False,ZET2,1200000,N/A,/coins/zet2/overview
ZIL,N/A,Zilliqa,Zilliqa (ZIL),0,716725,/media/27010464/zil.png,ZIL,N/A,N/A,2152,False,ZIL,12600000000,N/A,/coins/zil/overview
ZIX,N/A,ZIX Token,ZIX Token (ZIX),0,836415,/media/30001884/zix.png,ZIX,N/A,N/A,2509,False,ZIX,1250000000,N/A,/coins/zix/overview
ZLQ,QuBit,ZLiteQubit,ZLiteQubit (ZLQ),0,39704,/media/1382238/zlq.png,ZLQ,N/A,N/A,1017,False,ZLQ, 83075000,N/A,/coins/zlq/overview
ZNA,N/A,Zenome,Zenome (ZNA),0,318794,/media/12318142/zna.png,ZNA,N/A,N/A,1620,False,ZNA,N/A,N/A,/coins/zna/overview
ZNE,Scrypt,ZoneCoin,ZoneCoin (ZNE),0,28227,/media/351515/zne.jpg,ZNE,N/A,PoW/PoS,752,False,ZNE,21000000,N/A,/coins/zne/overview
ZNT,N/A,OpenZen,OpenZen (ZNT),0,197886,/media/1383875/znt.png,ZNT,N/A,N/A,1397,False,ZNT,270000000,N/A,/coins/znt/overview
ZNY,Scrypt,BitZeny,BitZeny (ZNY),0,8762,/media/20691/zny.png,ZNY,N/A,PoW,457,False,ZNY,250000000,N/A,/coins/zny/overview
ZOI,Lyra2RE,Zoin,Zoin (ZOI),0,53178,/media/27011018/zoi.png,ZOI,N/A,PoW,1127,False,ZOI,21000000,N/A,/coins/zoi/overview
ZOOM,Lyra2RE,ZoomCoin,ZoomCoin (ZOOM),0,22245,/media/351081/zoom.png,ZOOM,N/A,PoW,646,False,ZOOM,250000,N/A,/coins/zoom/overview
ZPT,N/A,Zeepin,Zeepin (ZPT),0,731559,/media/27010506/zpt.png,ZPT,N/A,N/A,2179,False,ZPT,1000000000,N/A,/coins/zpt/overview
